p_id,expire_t
9562,51740
9561,51745
9564,51748
9563,51751
9565,51753
9566,51759
9567,51756
9568,51759
9569,51773
9571,51781
9570,51795
9572,51799
9573,51791
9574,51795
9575,51795
9576,51814
9577,51822
9578,51833
9579,51856
9580,51854
9581,51859
9583,51860
9582,51870
9585,51863
9584,51874
9586,51871
9587,51878
9588,51887
9589,51889
9590,51886
9591,51900
9592,51905
9593,51903
9594,51914
9595,51912
9596,51911
9597,51918
9598,51916
9599,51922
9600,51936
9603,51938
9605,51940
9601,51942
9602,51943
9604,51948
9606,51946
9607,51947
9608,51955
9610,51953
9612,51954
9609,51963
9613,51966
9614,51968
9615,51966
9611,51972
9616,51973
9617,51971
9618,51982
9620,51982
9621,51989
9619,51993
9622,52001
9623,52005
9624,52008
9625,52015
9626,52015
9627,52017
9628,52019
9632,52016
9636,52019
9630,52021
9631,52025
9629,52036
9633,52040
9634,52031
9635,52038
9637,52038
9638,52046
9639,52049
9640,52045
9641,52047
9643,52050
9644,52050
9642,52055
9645,52056
9646,52068
9648,52068
9651,52067
9647,52074
9649,52073
9652,52078
9650,52081
9653,52083
9655,52097
9656,52092
9657,52100
9658,52099
9654,52103
9659,52101
9663,52101
9664,52107
9660,52114
9661,52112
9662,52117
9665,52119
9666,52115
9667,52119
9668,52114
9671,52119
9669,52130
9672,52130
9670,52131
9673,52147
9674,52142
9676,52150
9679,52148
9675,52151
9677,52153
9678,52153
9680,52159
9681,52169
9682,52168
9683,52169
9684,52168
9685,52178
9687,52195
9688,52196
9689,52196
9692,52199
9686,52201
9690,52203
9695,52208
9691,52211
9693,52212
9694,52213
9697,52216
9698,52213
9696,52223
9699,52222
9701,52230
9700,52236
9702,52240
9703,52236
9706,52240
9704,52246
9705,52245
9707,52245
9709,52244
9708,52252
9710,52256
9711,52254
9712,52257
9713,52259
9714,52266
9715,52277
9716,52276
9717,52277
9718,52295
9719,52300
9721,52300
9723,52296
9724,52300
9720,52301
9722,52307
9726,52309
9727,52311
9731,52317
9725,52326
9728,52321
9730,52326
9729,52332
9732,52334
9733,52333
9734,52332
9735,52339
9736,52339
9737,52344
9738,52343
9739,52344
9740,52341
9742,52352
9743,52352
9744,52359
9745,52351
9746,52354
9747,52360
9748,52355
9741,52363
9749,52362
9750,52364
9752,52361
9751,52374
9753,52373
9754,52375
9755,52390
9756,52381
9757,52390
9758,52391
9759,52393
9760,52396
9761,52397
9762,52401
9763,52405
9764,52408
9765,52405
9766,52409
9768,52410
9767,52416
9769,52420
9771,52411
9773,52413
9770,52422
9772,52423
9774,52427
9776,52427
9777,52428
9775,52438
9780,52438
9778,52443
9779,52445
9782,52446
9781,52451
9783,52456
9784,52467
9785,52470
9786,52470
9787,52473
9788,52474
9789,52482
9790,52494
9791,52504
9792,52502
9793,52504
9794,52507
9795,52508
9801,52520
9796,52525
9797,52530
9799,52525
9800,52529
9798,52537
9802,52531
9803,52542
9804,52546
9805,52542
9808,52549
9809,52547
9806,52556
9807,52561
9810,52565
9811,52568
9812,52570
9813,52570
9814,52580
9815,52584
9816,52587
9818,52589
9819,52583
9817,52597
9820,52592
9821,52603
9822,52602
9824,52610
9823,52618
9825,52614
9826,52626
9827,52625
9829,52630
9828,52638
9830,52636
9831,52638
9832,52638
9833,52656
9834,52651
9835,52654
9837,52668
9838,52670
9836,52675
9839,52675
9840,52677
9847,52680
9841,52686
9842,52681
9843,52684
9844,52687
9849,52685
9851,52690
9852,52690
9845,52691
9846,52697
9848,52702
9850,52706
9853,52706
9855,52707
9856,52706
9854,52711
9857,52711
9858,52713
9860,52719
9859,52722
9861,52723
9862,52721
9863,52727
9864,52729
9865,52724
9866,52737
9869,52746
9871,52748
9867,52756
9868,52755
9870,52758
9873,52757
9874,52767
9877,52763
9872,52774
9875,52771
9876,52771
9878,52775
9879,52777
9880,52776
9881,52789
9886,52800
9882,52802
9883,52806
9884,52808
9885,52813
9888,52812
9889,52818
9887,52824
9890,52824
9891,52828
9892,52839
9893,52833
9894,52842
9895,52845
9896,52850
9897,52852
9898,52865
9899,52869
9903,52872
9900,52887
9901,52882
9902,52881
9904,52888
9905,52883
9908,52887
9906,52900
9907,52896
9910,52899
9909,52901
9913,52909
9914,52907
9911,52916
9912,52911
9915,52918
9916,52913
9920,52926
9917,52935
9918,52932
9919,52937
9921,52935
9922,52943
9923,52957
9924,52956
9925,52963
9926,52973
9927,52973
9928,52974
9929,52982
9931,52988
9930,52995
9932,52992
9933,52997
9934,53004
9935,53020
9936,53013
9937,53011
9940,53028
9938,53034
9939,53031
9942,53042
9943,53047
9941,53052
9944,53053
9945,53056
9946,53055
9948,53060
9947,53072
9949,53071
9950,53078
9951,53102
9953,53119
9954,53118
9952,53126
9955,53121
9956,53121
9957,53128
9958,53130
9959,53136
9960,53136
9961,53139
9962,53143
9963,53146
9965,53144
9964,53159
9966,53153
9967,53161
9968,53164
9969,53161
9970,53172
9971,53179
9972,53178
9973,53173
9975,53179
9974,53187
9976,53187
9977,53186
9978,53183
9980,53190
9982,53185
9979,53191
9981,53192
9983,53194
9984,53194
9985,53197
9987,53209
9986,53214
9988,53224
9989,53221
9990,53222
9991,53228
9992,53229
9993,53234
9994,53235
9995,53233
10000,53235
9996,53243
9997,53244
9998,53245
10001,53243
9999,53251
10002,53252
10003,53252
10004,53260
10005,53262
10006,53264
10007,53268
10009,53270
10010,53267
10008,53277
10011,53279
10014,53285
10012,53295
10013,53296
10015,53301
10016,53303
10017,53306
10018,53316
10019,53313
10020,53316
10021,53326
10025,53327
10022,53337
10023,53335
10024,53333
10028,53339
10026,53346
10027,53343
10029,53341
10030,53342
10034,53348
10031,53351
10032,53355
10033,53362
10035,53368
10036,53372
10038,53371
10040,53376
10037,53381
10039,53384
10041,53384
10042,53382
10043,53384
10044,53393
10045,53395
10046,53403
10047,53415
10048,53418
10049,53411
10050,53422
10051,53437
10054,53438
10057,53439
10052,53444
10053,53446
10055,53449
10056,53447
10058,53459
10059,53456
10060,53457
10062,53459
10061,53468
10063,53462
10064,53467
10065,53478
10067,53474
10066,53489
10068,53485
10069,53483
10071,53485
10070,53498
10072,53496
10074,53494
10075,53500
10073,53502
10076,53510
10078,53510
10081,53510
10077,53518
10079,53512
10082,53517
10080,53522
10083,53529
10086,53532
10084,53542
10085,53545
10088,53544
10089,53548
10090,53548
10091,53546
10092,53543
10093,53549
10087,53555
10094,53569
10095,53574
10096,53576
10097,53579
10098,53577
10099,53589
10100,53582
10101,53601
10102,53612
10103,53612
10105,53620
10104,53621
10106,53624
10107,53625
10108,53623
10109,53628
10110,53648
10111,53646
10112,53650
10113,53654
10114,53658
10115,53663
10116,53668
10117,53670
10118,53669
10121,53669
10119,53671
10122,53680
10123,53674
10120,53682
10125,53688
10126,53694
10127,53699
10129,53696
10124,53701
10128,53709
10133,53701
10130,53713
10131,53716
10132,53712
10134,53720
10135,53727
10136,53724
10137,53739
10138,53736
10139,53746
10140,53747
10142,53758
10141,53761
10145,53767
10147,53768
10148,53763
10143,53779
10144,53772
10146,53773
10150,53774
10152,53776
10149,53787
10151,53784
10153,53786
10154,53798
10155,53793
10156,53800
10158,53797
10161,53800
10157,53804
10159,53803
10160,53810
10162,53816
10164,53818
10168,53819
10163,53821
10165,53824
10166,53826
10167,53830
10169,53827
10170,53827
10171,53835
10172,53831
10173,53835
10174,53841
10178,53849
10180,53847
10176,53856
10177,53854
10179,53853
10175,53866
10181,53866
10182,53866
10184,53866
10185,53861
10183,53874
10190,53880
10191,53879
10186,53887
10187,53882
10188,53881
10189,53887
10194,53884
10192,53899
10193,53897
10195,53904
10196,53908
10200,53916
10201,53914
10197,53922
10198,53924
10199,53923
10202,53921
10203,53928
10204,53929
10205,53921
10209,53930
10206,53939
10207,53933
10208,53944
10210,53949
10211,53952
10212,53956
10213,53953
10214,53967
10216,53974
10215,53986
10217,54000
10219,53997
10222,54000
10218,54002
10220,54007
10221,54004
10223,54008
10225,54005
10224,54015
10226,54016
10227,54025
10228,54029
10229,54030
10230,54032
10231,54045
10233,54050
10234,54052
10235,54060
10236,54057
10232,54063
10238,54064
10239,54069
10237,54071
10240,54072
10241,54088
10242,54085
10244,54082
10243,54093
10245,54107
10246,54102
10247,54106
10248,54105
10249,54103
10251,54108
10252,54110
10250,54114
10253,54116
10254,54129
10255,54127
10257,54122
10258,54128
10259,54127
10256,54134
10260,54138
10261,54139
10263,54136
10264,54139
10262,54146
10265,54156
10267,54157
10266,54164
10272,54168
10268,54172
10270,54173
10269,54189
10271,54188
10273,54200
10274,54206
10275,54214
10276,54224
10277,54224
10278,54233
10279,54232
10280,54235
10281,54237
10282,54236
10283,54244
10284,54253
10286,54260
10287,54259
10285,54266
10288,54265
10290,54279
10291,54274
10292,54274
10289,54289
10294,54290
10295,54286
10296,54286
10293,54298
10297,54320
10298,54329
10299,54340
10300,54338
10301,54338
10302,54336
10303,54347
10304,54347
10305,54347
10310,54349
10306,54354
10309,54356
10307,54364
10308,54365
10312,54370
10311,54376
10313,54381
10314,54381
10315,54381
10319,54390
10316,54392
10317,54391
10318,54394
10320,54408
10321,54416
10322,54415
10323,54411
10324,54419
10325,54423
10326,54429
10329,54427
10330,54427
10331,54427
10327,54434
10328,54431
10334,54438
10332,54448
10333,54448
10336,54449
10335,54454
10337,54456
10338,54456
10339,54460
10340,54456
10342,54460
10341,54462
10344,54477
10343,54484
10345,54482
10346,54483
10347,54510
10348,54503
10349,54508
10350,54508
10351,54525
10352,54527
10354,54538
10353,54546
10355,54548
10357,54548
10359,54549
10360,54544
10356,54552
10358,54551
10361,54558
10362,54562
10363,54567
10364,54572
10365,54579
10366,54572
10367,54578
10368,54586
10369,54587
10370,54586
10371,54581
10373,54585
10374,54590
10372,54597
10376,54607
10379,54607
10375,54611
10377,54614
10378,54611
10380,54612
10381,54618
10382,54617
10383,54617
10384,54624
10387,54630
10386,54633
10388,54633
10390,54638
10385,54641
10389,54643
10391,54642
10392,54645
10393,54645
10394,54646
10396,54654
10395,54662
10399,54670
10401,54670
10397,54675
10398,54672
10400,54674
10404,54677
10402,54688
10403,54686
10405,54693
10406,54706
10407,54709
10408,54703
10409,54703
10410,54709
10411,54718
10412,54716
10413,54720
10416,54728
10414,54735
10415,54731
10417,54733
10418,54734
10419,54735
10420,54735
10424,54742
10421,54755
10422,54751
10423,54758
10425,54753
10429,54770
10426,54771
10428,54771
10432,54779
10427,54783
10430,54784
10431,54785
10433,54789
10434,54785
10435,54792
10436,54793
10437,54798
10438,54826
10439,54822
10440,54823
10441,54823
10442,54830
10443,54828
10444,54827
10446,54824
10445,54835
10447,54834
10448,54837
10449,54845
10450,54850
10451,54849
10452,54849
10454,54859
10455,54853
10453,54861
10456,54866
10457,54869
10458,54863
10459,54874
10460,54899
10461,54908
10462,54919
10463,54915
10465,54926
10466,54928
10464,54938
10467,54944
10469,54944
10470,54943
10472,54944
10468,54951
10471,54955
10473,54952
10474,54953
10477,54961
10475,54978
10476,54975
10478,54972
10479,54972
10480,54972
10481,54973
10482,54981
10483,54986
10484,54983
10485,54991
10486,54997
10487,54998
10488,55001
10489,55001
10490,55010
10492,55010
10494,55009
10495,55002
10496,55008
10491,55012
10493,55015
10497,55014
10498,55012
10499,55017
10501,55023
10504,55022
10500,55034
10502,55032
10503,55039
10506,55039
10507,55038
10508,55048
10505,55051
10509,55052
10510,55054
10511,55056
10512,55070
10513,55064
10514,55072
10515,55076
10518,55087
10521,55087
10516,55091
10517,55096
10519,55094
10520,55099
10522,55097
10525,55113
10523,55121
10524,55121
10526,55126
10527,55126
10528,55122
10530,55128
10533,55138
10534,55139
10529,55146
10531,55143
10532,55151
10535,55151
10537,55164
10536,55171
10538,55179
10539,55171
10540,55179
10542,55175
10543,55181
10547,55187
10549,55190
10541,55192
10544,55193
10545,55191
10546,55197
10548,55198
10550,55202
10552,55209
10555,55210
10551,55216
10554,55218
10556,55218
10558,55219
10553,55221
10557,55235
10560,55240
10561,55235
10559,55241
10563,55266
10562,55278
10564,55272
10565,55278
10566,55276
10567,55294
10569,55296
10570,55297
10571,55300
10573,55302
10568,55314
10572,55317
10574,55316
10575,55315
10576,55329
10577,55325
10578,55326
10579,55324
10581,55333
10580,55345
10582,55350
10583,55352
10584,55354
10586,55357
10587,55359
10585,55363
10589,55369
10592,55364
10593,55364
10588,55374
10590,55375
10591,55378
10594,55389
10595,55387
10597,55386
10598,55390
10600,55395
10602,55395
10604,55400
10596,55401
10599,55401
10601,55409
10603,55415
10606,55414
10607,55417
10605,55426
10608,55424
10609,55432
10610,55431
10611,55440
10612,55435
10613,55433
10614,55443
10615,55442
10616,55443
10617,55454
10618,55465
10619,55468
10620,55468
10621,55467
10622,55464
10623,55479
10624,55481
10627,55490
10625,55493
10626,55500
10628,55497
10629,55492
10631,55494
10630,55507
10632,55523
10633,55526
10634,55530
10635,55526
10636,55530
10638,55523
10637,55531
10639,55537
10640,55545
10641,55553
10642,55558
10643,55560
10644,55575
10646,55578
10651,55579
10645,55581
10647,55585
10648,55581
10649,55586
10650,55588
10652,55590
10653,55596
10654,55595
10655,55599
10656,55600
10657,55602
10662,55601
10658,55617
10659,55614
10660,55618
10661,55619
10663,55626
10664,55625
10665,55635
10666,55632
10667,55640
10668,55633
10669,55646
10672,55653
10673,55659
10670,55661
10671,55667
10674,55662
10675,55681
10676,55681
10677,55688
10678,55690
10679,55705
10680,55701
10681,55705
10682,55708
10683,55709
10684,55707
10686,55718
10685,55726
10687,55726
10689,55730
10690,55729
10693,55721
10694,55722
10688,55731
10691,55734
10692,55734
10695,55734
10696,55745
10698,55750
10700,55748
10699,55758
10703,55758
10697,55762
10701,55765
10702,55761
10704,55774
10705,55775
10706,55779
10707,55797
10709,55796
10708,55802
10710,55815
10711,55825
10712,55830
10713,55825
10714,55830
10715,55828
10717,55824
10718,55830
10719,55823
10716,55833
10721,55836
10722,55836
10723,55837
10725,55835
10720,55845
10724,55842
10726,55853
10727,55860
10728,55868
10729,55868
10730,55872
10731,55871
10732,55889
10733,55887
10737,55898
10738,55894
10740,55900
10734,55902
10735,55904
10736,55907
10739,55904
10742,55904
10741,55914
10743,55920
10745,55912
10746,55914
10744,55922
10747,55926
10749,55922
10748,55937
10750,55937
10751,55945
10752,55944
10753,55946
10754,55955
10756,55959
10758,55957
10755,55967
10757,55970
10760,55969
10759,55978
10761,55986
10762,55989
10763,55996
10764,55992
10765,55993
10766,55998
10767,56006
10768,56010
10769,56013
10770,56013
10771,56011
10772,56013
10773,56020
10775,56013
10774,56027
10777,56024
10780,56023
10776,56036
10778,56033
10779,56031
10781,56035
10782,56039
10783,56049
10784,56057
10785,56051
10787,56060
10788,56060
10789,56060
10790,56056
10792,56058
10793,56059
10786,56064
10794,56066
10791,56071
10795,56074
10796,56079
10797,56079
10798,56084
10799,56087
10800,56081
10801,56083
10805,56087
10807,56083
10802,56092
10803,56092
10804,56100
10806,56100
10808,56092
10809,56096
10810,56099
10812,56091
10811,56107
10813,56113
10814,56120
10817,56114
10819,56120
10815,56122
10818,56129
10820,56123
10821,56130
10823,56129
10816,56132
10822,56132
10827,56136
10829,56139
10824,56142
10825,56148
10826,56146
10830,56149
10828,56151
10831,56154
10832,56157
10833,56164
10834,56164
10835,56167
10838,56166
10839,56170
10840,56165
10841,56167
10842,56166
10843,56161
10836,56180
10837,56179
10844,56174
10845,56176
10846,56188
10847,56184
10848,56195
10852,56192
10855,56200
10849,56203
10850,56204
10851,56204
10853,56206
10856,56207
10854,56219
10858,56215
10859,56216
10860,56220
10857,56224
10861,56236
10863,56235
10862,56242
10865,56251
10864,56270
10868,56270
10871,56269
10866,56274
10867,56272
10869,56274
10870,56281
10872,56284
10873,56282
10874,56287
10875,56290
10876,56287
10877,56295
10879,56294
10878,56308
10883,56310
10880,56313
10881,56314
10882,56320
10884,56326
10885,56328
10886,56338
10888,56338
10887,56348
10889,56350
10890,56371
10891,56381
10892,56390
10893,56397
10894,56391
10895,56394
10896,56396
10897,56397
10898,56403
10899,56415
10901,56419
10900,56422
10902,56427
10903,56421
10904,56424
10905,56439
10906,56439
10907,56437
10908,56441
10909,56449
10910,56447
10911,56452
10912,56454
10913,56453
10914,56456
10915,56455
10916,56463
10918,56470
10917,56473
10919,56475
10922,56478
10920,56483
10921,56485
10923,56486
10924,56489
10926,56506
10927,56506
10925,56515
10928,56517
10929,56516
10930,56519
10931,56512
10932,56522
10933,56528
10934,56538
10935,56548
10936,56560
10937,56564
10938,56564
10939,56573
10940,56577
10941,56584
10942,56582
10944,56589
10943,56592
10945,56592
10946,56591
10947,56593
10948,56595
10949,56591
10951,56608
10952,56604
10953,56607
10950,56611
10954,56619
10955,56620
10956,56634
10957,56638
10959,56640
10961,56637
10963,56637
10958,56643
10960,56644
10962,56642
10964,56642
10966,56647
10965,56651
10967,56660
10968,56665
10969,56668
10971,56663
10970,56671
10972,56674
10973,56672
10974,56672
10975,56689
10976,56681
10977,56696
10978,56692
10979,56703
10980,56705
10981,56709
10982,56707
10986,56705
10983,56711
10984,56729
10985,56727
10987,56726
10989,56729
10992,56724
10988,56733
10990,56734
10991,56732
10993,56739
10994,56740
10995,56759
10996,56754
10997,56758
10998,56762
10999,56768
11000,56765
11004,56780
11001,56783
11003,56787
11002,56792
11006,56799
11010,56799
11005,56807
11007,56806
11008,56807
11011,56807
11009,56814
11012,56816
11013,56819
11014,56827
11015,56841
11018,56845
11016,56855
11017,56851
11019,56853
11020,56855
11022,56858
11021,56866
11023,56869
11024,56868
11025,56874
11026,56877
11027,56875
11029,56877
11028,56882
11030,56882
11031,56899
11032,56904
11033,56909
11034,56906
11035,56918
11036,56914
11037,56922
11038,56923
11039,56926
11041,56929
11042,56943
11043,56948
11040,56953
11044,56959
11045,56954
11046,56959
11047,56954
11049,56954
11048,56966
11050,56970
11051,56966
11052,56972
11053,56974
11055,56974
11054,56984
11057,56985
11056,57000
11058,56999
11059,57004
11060,57003
11062,57003
11065,57009
11061,57011
11064,57016
11067,57018
11063,57024
11066,57023
11068,57026
11069,57029
11070,57037
11071,57041
11072,57048
11073,57041
11074,57041
11075,57045
11076,57055
11077,57052
11078,57060
11079,57088
11080,57090
11081,57094
11082,57096
11083,57104
11084,57107
11086,57106
11085,57113
11087,57115
11088,57118
11090,57123
11091,57129
11089,57133
11092,57135
11093,57141
11094,57147
11095,57146
11096,57146
11097,57171
11098,57174
11099,57176
11101,57174
11100,57184
11102,57195
11103,57198
11104,57196
11105,57211
11106,57213
11107,57222
11109,57230
11111,57230
11108,57231
11110,57236
11112,57234
11113,57247
11114,57248
11115,57257
11116,57254
11117,57253
11118,57261
11119,57282
11120,57287
11121,57290
11122,57292
11123,57298
11124,57298
11125,57309
11126,57318
11127,57312
11130,57318
11129,57330
11132,57329
11128,57333
11131,57336
11133,57346
11134,57342
11135,57344
11136,57358
11138,57357
11137,57361
11139,57370
11145,57368
11140,57377
11141,57377
11142,57379
11143,57373
11144,57374
11147,57384
11146,57391
11148,57405
11149,57409
11150,57411
11151,57411
11152,57415
11154,57420
11153,57422
11155,57429
11156,57425
11157,57427
11158,57429
11160,57438
11159,57444
11161,57443
11163,57450
11162,57454
11164,57462
11165,57480
11167,57476
11166,57487
11168,57490
11169,57494
11170,57503
11171,57512
11172,57515
11173,57519
11175,57528
11174,57534
11176,57534
11177,57546
11178,57551
11180,57556
11184,57556
11179,57565
11181,57565
11186,57565
11188,57569
11189,57570
11182,57576
11183,57574
11185,57577
11187,57573
11190,57581
11191,57585
11194,57589
11192,57592
11196,57600
11197,57594
11193,57603
11195,57605
11198,57607
11199,57610
11200,57621
11201,57632
11202,57635
11203,57631
11204,57639
11205,57642
11207,57654
11208,57658
11209,57654
11214,57658
11206,57661
11211,57663
11212,57669
11210,57674
11213,57673
11215,57676
11216,57672
11217,57683
11218,57688
11219,57685
11220,57685
11222,57692
11223,57700
11224,57698
11221,57702
11225,57701
11226,57701
11227,57705
11228,57708
11229,57706
11233,57711
11230,57721
11231,57727
11232,57726
11234,57722
11235,57746
11236,57747
11237,57747
11238,57747
11239,57748
11240,57760
11241,57757
11242,57777
11243,57779
11244,57782
11245,57792
11246,57795
11247,57800
11248,57810
11249,57816
11250,57812
11251,57839
11252,57839
11253,57836
11255,57835
11256,57838
11257,57837
11254,57842
11258,57860
11260,57855
11259,57861
11261,57867
11262,57873
11263,57874
11264,57874
11265,57893
11267,57892
11266,57904
11269,57902
11270,57905
11271,57904
11278,57905
11279,57905
11268,57912
11272,57917
11273,57918
11274,57915
11275,57913
11276,57912
11277,57918
11280,57915
11281,57925
11282,57926
11284,57930
11285,57934
11286,57933
11283,57948
11287,57943
11288,57944
11289,57943
11290,57950
11291,57949
11292,57944
11294,57947
11295,57945
11293,57952
11296,57958
11298,57956
11299,57956
11297,57962
11300,57969
11301,57974
11302,57974
11308,57980
11304,57981
11305,57981
11306,57985
11307,57987
11309,57989
11303,57993
11310,57997
11311,58002
11312,58011
11313,58019
11316,58019
11314,58026
11315,58023
11317,58022
11319,58030
11318,58035
11321,58036
11322,58038
11320,58044
11323,58046
11324,58041
11326,58049
11325,58053
11327,58051
11328,58063
11329,58068
11330,58080
11331,58077
11332,58080
11334,58084
11333,58098
11335,58091
11336,58109
11337,58130
11338,58128
11339,58132
11340,58134
11341,58148
11342,58147
11345,58145
11343,58152
11344,58156
11346,58164
11347,58167
11348,58167
11351,58178
11349,58184
11350,58185
11352,58199
11353,58205
11356,58210
11354,58211
11355,58216
11358,58211
11359,58215
11357,58228
11361,58224
11360,58231
11362,58231
11368,58235
11364,58247
11365,58249
11366,58243
11367,58250
11369,58245
11363,58251
11371,58259
11370,58268
11372,58268
11373,58268
11374,58269
11378,58269
11375,58277
11376,58275
11377,58275
11379,58288
11381,58289
11382,58290
11380,58296
11383,58304
11384,58303
11386,58303
11385,58311
11387,58315
11388,58316
11389,58322
11390,58339
11391,58334
11392,58346
11393,58342
11394,58349
11395,58349
11396,58343
11397,58349
11398,58354
11399,58360
11400,58369
11401,58370
11402,58373
11403,58377
11404,58374
11405,58371
11406,58371
11407,58377
11416,58399
11408,58403
11409,58404
11410,58403
11412,58408
11411,58415
11413,58414
11415,58411
11418,58418
11419,58419
11414,58426
11417,58431
11420,58432
11421,58437
11422,58442
11423,58445
11426,58442
11424,58456
11425,58460
11427,58481
11428,58482
11430,58482
11432,58486
11435,58488
11429,58500
11431,58491
11433,58498
11434,58498
11436,58497
11437,58499
11438,58508
11439,58508
11440,58506
11443,58509
11441,58513
11445,58517
11444,58524
11448,58529
11449,58527
11442,58531
11446,58535
11447,58542
11450,58545
11451,58554
11452,58554
11453,58559
11455,58557
11456,58558
11454,58569
11457,58574
11458,58573
11459,58579
11460,58595
11461,58591
11463,58594
11462,58605
11464,58605
11465,58620
11468,58615
11470,58614
11471,58618
11467,58622
11469,58624
11472,58629
11473,58623
11474,58629
11466,58631
11475,58632
11476,58642
11477,58642
11479,58656
11480,58655
11478,58663
11481,58666
11482,58670
11485,58670
11483,58677
11484,58676
11486,58681
11487,58681
11488,58683
11489,58693
11490,58698
11492,58709
11491,58714
11493,58721
11495,58724
11496,58726
11499,58729
11494,58731
11497,58731
11498,58732
11500,58731
11503,58738
11504,58740
11501,58745
11507,58749
11502,58752
11505,58751
11506,58752
11508,58756
11509,58761
11513,58764
11514,58770
11510,58775
11511,58773
11512,58776
11517,58775
11515,58790
11516,58791
11518,58795
11520,58794
11519,58804
11521,58802
11522,58802
11525,58818
11523,58821
11524,58826
11526,58826
11527,58821
11528,58825
11529,58825
11531,58829
11533,58829
11530,58832
11532,58836
11534,58838
11535,58835
11537,58844
11538,58844
11539,58854
11540,58858
11541,58857
11536,58861
11542,58871
11543,58887
11544,58890
11547,58890
11545,58899
11546,58892
11548,58893
11549,58898
11550,58898
11551,58894
11553,58904
11552,58913
11554,58915
11555,58913
11556,58926
11557,58942
11558,58950
11559,58950
11564,58949
11565,58942
11560,58955
11561,58953
11562,58959
11563,58951
11566,58969
11567,58977
11568,58973
11569,58984
11571,58986
11570,58992
11572,58997
11573,59003
11574,59015
11575,59014
11576,59014
11578,59015
11579,59014
11577,59028
11580,59030
11582,59027
11581,59038
11583,59039
11584,59036
11585,59035
11586,59048
11588,59060
11587,59061
11589,59066
11590,59077
11591,59080
11592,59079
11593,59090
11594,59091
11595,59095
11596,59096
11598,59095
11597,59109
11600,59110
11599,59118
11601,59123
11604,59140
11602,59143
11603,59143
11605,59147
11606,59156
11607,59152
11608,59164
11610,59165
11611,59163
11612,59169
11609,59175
11613,59178
11615,59179
11616,59179
11614,59181
11617,59182
11618,59186
11619,59189
11620,59182
11621,59190
11622,59192
11624,59196
11627,59200
11625,59203
11626,59207
11628,59202
11629,59208
11631,59207
11623,59211
11630,59216
11632,59229
11634,59222
11633,59231
11635,59232
11636,59240
11637,59249
11639,59247
11638,59261
11640,59264
11642,59265
11643,59265
11644,59274
11645,59274
11646,59279
11647,59280
11641,59284
11648,59289
11649,59293
11652,59295
11653,59300
11655,59300
11656,59295
11650,59304
11651,59307
11654,59304
11657,59304
11659,59307
11660,59306
11658,59311
11661,59312
11662,59314
11663,59317
11665,59321
11666,59324
11667,59322
11668,59327
11664,59337
11669,59345
11670,59346
11672,59357
11671,59362
11674,59368
11673,59377
11675,59378
11676,59386
11679,59384
11680,59384
11677,59391
11678,59392
11681,59395
11682,59401
11683,59406
11684,59403
11685,59418
11686,59416
11687,59423
11688,59423
11690,59429
11691,59430
11689,59431
11692,59436
11693,59444
11694,59451
11695,59451
11696,59458
11697,59460
11698,59467
11699,59464
11700,59475
11701,59477
11702,59485
11703,59507
11707,59506
11704,59511
11705,59511
11706,59512
11708,59512
11709,59530
11710,59538
11711,59547
11712,59557
11713,59555
11714,59562
11715,59563
11716,59570
11717,59565
11718,59572
11719,59571
11720,59579
11721,59580
11722,59587
11723,59590
11724,59590
11725,59598
11726,59595
11727,59607
11728,59611
11729,59616
11730,59614
11731,59619
11733,59615
11732,59624
11734,59624
11735,59631
11736,59631
11737,59637
11738,59646
11739,59642
11740,59653
11741,59663
11742,59670
11743,59665
11746,59673
11744,59683
11745,59689
11747,59705
11748,59705
11750,59702
11752,59710
11753,59710
11749,59713
11751,59712
11754,59717
11756,59717
11757,59715
11758,59717
11755,59724
11759,59725
11760,59728
11761,59746
11762,59746
11763,59757
11765,59753
11767,59756
11769,59760
11764,59761
11766,59761
11768,59778
11770,59773
11772,59778
11771,59785
11773,59786
11774,59785
11777,59789
11775,59793
11776,59798
11778,59801
11779,59809
11780,59810
11781,59804
11782,59827
11783,59837
11785,59840
11786,59837
11787,59840
11784,59841
11789,59843
11791,59842
11788,59853
11790,59851
11792,59856
11793,59860
11794,59863
11795,59861
11796,59869
11797,59862
11802,59869
11798,59878
11799,59879
11800,59873
11803,59875
11801,59889
11804,59888
11805,59900
11806,59892
11807,59902
11810,59902
11808,59911
11809,59914
11811,59912
11812,59912
11813,59928
11814,59928
11815,59937
11816,59938
11817,59936
11818,59948
11819,59942
11820,59941
11821,59942
11822,59944
11823,59948
11824,59954
11825,59959
11826,59953
11828,59953
11827,59964
11829,59967
11830,59976
11831,59977
11832,59989
11833,59991
11834,60000
11835,59999
11840,60010
11836,60013
11837,60012
11838,60012
11839,60015
11841,60021
11842,60022
11843,60026
11844,60026
11845,60025
11846,60027
11847,60043
11848,60047
11849,60046
11850,60048
11851,60055
11852,60055
11853,60057
11854,60074
11855,60078
11856,60078
11857,60081
11862,60090
11858,60091
11859,60097
11860,60093
11861,60103
11863,60113
11864,60115
11865,60120
11866,60127
11869,60129
11867,60135
11868,60131
11870,60132
11871,60143
11872,60143
11873,60142
11876,60150
11874,60152
11875,60152
11877,60160
11878,60164
11879,60165
11884,60169
11882,60177
11883,60173
11880,60185
11881,60190
11885,60184
11886,60189
11887,60189
11888,60193
11890,60197
11891,60194
11892,60198
